id,level,topic,title,word_count,sentence_count,avg_sentence_words,mean_zipf_frequency,low_frequency_pct,very_low_frequency_pct,long_word_pct,probable_proper_noun_types,lexical_flags,syntax_flag,status
s1499,10,Fantasy/stories,The Ministry of Forgotten Dreams,175,10,17.5,5.643,10.59,0.0,14.12,1,,no,within-guardrails
s1500,10,Fantasy/stories,The Treaty Written on Water,159,9,17.67,5.548,5.77,1.28,16.67,1,,no,within-guardrails
s1501,1,History,The First Clay Bowl,70,6,11.67,5.683,2.86,0.0,2.86,0,,no,within-guardrails
s1502,1,History,The Stones Across the Stream,56,6,9.33,5.725,0.0,0.0,3.57,0,,no,within-guardrails
s1503,1,History,The Night Fire Watch,59,7,8.43,5.718,0.0,0.0,3.39,0,,no,within-guardrails
s1504,2,History,The Road Marked by Miles,59,7,8.43,5.519,1.69,0.0,11.86,0,long-words,no,vocabulary-review
s1505,2,History,Paper Travels West,66,7,9.43,5.712,4.76,0.0,4.76,1,,no,within-guardrails
s1506,2,History,The Stars Above the Open Sea,99,9,11.0,5.93,5.05,0.0,0.0,0,,no,within-guardrails
s1507,3,History,Drains Beneath an Ancient City,86,6,14.33,5.552,6.98,0.0,4.65,0,,no,within-guardrails
s1508,3,History,The Runner on the Mountain Road,90,6,15.0,5.659,4.44,0.0,16.67,0,long-words,no,vocabulary-review
s1509,3,History,Books in the Desert City,105,10,10.5,5.831,1.9,0.0,5.71,0,,no,within-guardrails
s1510,3,History,The Assembly Beside the Rock,101,6,16.83,5.636,1.98,0.0,21.78,0,long-words,no,vocabulary-review
s1511,3,History,Rules for the Market Bell,90,6,15.0,5.678,4.55,0.0,14.77,1,long-words,no,vocabulary-review
s1512,3,History,Fire Teams of the Castle Town,94,8,11.75,5.599,5.32,0.0,6.38,0,,no,within-guardrails
s1513,3,History,Messages Along the Wire,95,6,16.33,5.611,3.06,0.0,19.39,0,long-words,no,vocabulary-review
s1514,3,History,The First Public Vaccine Line,100,6,16.67,5.707,4.0,0.0,21.0,0,long-words,no,vocabulary-review
s1515,4,History,The Clock at Every Station,87,6,14.5,5.454,6.9,1.15,20.69,0,long-words,no,vocabulary-review
s1516,6,History,Counting a Moving Population,115,7,16.43,5.761,4.35,0.87,16.52,0,,no,within-guardrails
s1517,6,History,Print Shops and Public Argument,114,7,16.29,5.566,8.77,0.0,21.93,0,,no,within-guardrails
s1518,6,History,Petitions Against Bondage,118,7,16.86,5.667,5.17,0.86,24.14,1,,no,within-guardrails
s1519,9,History,The Archive After Independence,171,9,19.0,5.684,8.19,1.17,22.81,0,,no,within-guardrails
s1520,1,Nature and animals,The Snail After Rain,60,6,10.0,5.828,3.33,0.0,0.0,0,,no,within-guardrails
s1521,1,Nature and animals,The Sparrow's Bath,60,5,12.0,5.842,5.0,0.0,1.67,0,,no,within-guardrails
s1522,2,Nature and animals,The Rabbit's Winter Door,104,9,11.56,5.77,3.85,0.96,2.88,0,,no,within-guardrails
s1523,2,Nature and animals,The Ant Road Around the Stone,68,8,8.5,5.811,5.88,0.0,2.94,0,,no,within-guardrails
s1524,2,Nature and animals,The Owl Above the Farm,82,8,10.25,5.644,14.63,0.0,6.1,0,low-frequency,no,vocabulary-review
s1525,3,Nature and animals,The Crab That Changed Shells,82,6,14.0,5.673,9.52,0.0,10.71,0,low-frequency,no,vocabulary-review
s1526,3,Nature and animals,The Frog Pond in Spring,86,7,12.29,5.777,9.3,0.0,1.16,0,low-frequency,no,vocabulary-review
s1527,4,Nature and animals,The Hedge Between Two Fields,94,6,16.0,5.716,6.25,0.0,11.46,0,,no,within-guardrails
s1528,4,Nature and animals,The Salmon's Cold Stream,97,6,16.17,5.64,4.12,0.0,11.34,0,,no,within-guardrails
s1529,4,Nature and animals,Seeds in a Burned Meadow,81,6,13.5,5.613,6.17,0.0,8.64,0,,no,within-guardrails
s1530,4,Nature and animals,The Dolphin's Borrowed Sponge,91,6,15.17,5.6,12.09,0.0,12.09,0,low-frequency,no,vocabulary-review
s1531,9,Nature and animals,The Forest That Moved Uphill,160,9,17.78,5.596,6.25,1.25,23.12,0,,no,within-guardrails
s1532,10,Nature and animals,The Reef After the Heat Wave,172,9,19.11,5.655,11.05,0.0,18.02,0,,no,within-guardrails
s1533,1,Science,Where the Ice Cube Goes,68,6,11.33,5.913,4.41,0.0,7.35,0,long-words,no,vocabulary-review
s1534,1,Science,The Seed Finds Down,75,9,8.33,5.809,6.67,0.0,0.0,0,low-frequency,no,vocabulary-review
s1535,1,Science,The Echo by the Wall,77,8,9.62,5.958,5.41,0.0,0.0,1,low-frequency,no,vocabulary-review
s1536,2,Science,The Push of Two Magnets,92,10,9.2,5.645,5.43,0.0,9.78,0,long-words,no,vocabulary-review
s1537,2,Science,Clouds from a Warm Cup,83,8,10.38,5.855,1.25,0.0,3.75,1,,no,within-guardrails
s1538,2,Science,The Shadow at Three Times,66,8,8.25,5.947,4.69,0.0,1.56,1,,no,within-guardrails
s1539,3,Science,The Egg in Salt Water,78,8,9.75,5.89,6.58,1.32,1.32,1,,no,within-guardrails
s1540,3,Science,The Warm Air Balloon Bag,97,6,16.33,5.701,4.08,0.0,9.18,0,,no,within-guardrails
s1541,3,Science,The Green Leaf Test,98,6,16.33,5.802,4.08,0.0,8.16,0,,no,within-guardrails
s1542,4,Science,The Slow Journey of a Continent,109,6,18.17,5.781,4.59,0.0,15.6,0,,no,within-guardrails
s1543,4,Science,The Memory of an Immune Cell,110,6,18.33,5.654,6.36,0.0,20.91,0,long-words,no,vocabulary-review
s1544,5,Science,The Gene That Worked Differently,131,7,18.71,5.67,4.58,0.0,12.98,0,,no,within-guardrails
s1545,9,Science,The Error Bars Around a Result,169,9,18.78,5.763,3.55,0.0,20.71,0,,no,within-guardrails
s1546,10,Science,The Model That Predicted Too Well,178,9,20.0,5.774,5.56,0.0,22.22,0,,no,within-guardrails
s1547,1,World affairs,One Field for Two Schools,69,6,11.5,5.999,1.47,0.0,8.82,1,long-words,no,vocabulary-review
s1548,1,World affairs,Water Rules for Three Streets,67,6,11.17,5.891,0.0,0.0,5.97,0,long-words,no,vocabulary-review
s1549,2,World affairs,The Library Opens Late,110,9,12.22,5.856,1.85,0.0,8.33,2,,no,within-guardrails
s1550,2,World affairs,The Bus Route Meeting,95,9,10.56,6.011,2.11,0.0,0.0,0,,no,within-guardrails
s1551,2,World affairs,Rules for the River Park,95,8,11.88,5.961,3.16,0.0,0.0,0,,no,within-guardrails
s1552,3,World affairs,Lunch for Every Child,109,6,18.17,5.73,5.5,0.0,20.18,0,long-words,yes,vocabulary-review
s1553,4,World affairs,Words at the Health Desk,96,6,16.17,5.695,5.26,0.0,22.11,1,long-words,no,vocabulary-review
s1554,4,World affairs,The Repair Label,112,6,18.67,5.725,1.79,0.0,15.18,0,,no,within-guardrails
s1555,4,World affairs,The Map of Public Trees,113,6,19.17,5.666,5.22,0.0,20.0,0,long-words,no,vocabulary-review
s1556,4,World affairs,The Empty Shop Tax,105,6,17.5,5.415,9.52,0.0,17.14,0,,no,within-guardrails
s1557,5,World affairs,The Evening Care Cooperative,115,7,16.43,5.64,0.87,0.0,21.74,0,,no,within-guardrails
s1558,5,World affairs,The Flood Notice in Every Language,148,8,19.12,5.723,3.92,0.0,18.95,0,,no,within-guardrails
s1559,5,World affairs,The Market's Shared Cold Room,114,7,16.29,5.582,7.02,0.0,18.42,0,,no,within-guardrails
s1560,5,World affairs,The Night Train Trial,132,7,18.86,5.572,5.3,0.0,22.73,0,,no,within-guardrails
s1561,5,World affairs,The Community Solar Roof,141,7,20.71,5.532,7.59,0.0,17.93,0,,no,within-guardrails
s1562,7,World affairs,The Translation Budget,141,8,17.62,5.433,7.09,1.42,23.4,0,,no,within-guardrails
s1563,9,World affairs,The Public Algorithm Register,188,9,21.22,5.483,6.28,0.0,30.37,0,,no,within-guardrails
s1564,9,World affairs,The Carbon Border Debate,181,9,20.33,5.486,9.29,1.09,28.96,0,,no,within-guardrails
s1565,10,World affairs,The Right to Leave a Platform,188,9,21.11,5.417,7.89,0.0,27.89,0,,no,within-guardrails
s1566,8,Mystery and adventure,The Cipher in the Tide Tables,150,8,18.75,5.617,8.16,0.0,14.97,1,,no,within-guardrails
s1567,8,Mystery and adventure,The Locked Room at Platform Nine,142,8,17.75,5.627,10.07,0.0,11.51,1,,no,within-guardrails
s1568,8,Mystery and adventure,The Collector's Missing Provenance,147,8,18.38,5.652,9.03,2.08,22.92,1,,no,within-guardrails
s1569,8,Mystery and adventure,The Signal Beyond North Ridge,142,8,17.75,5.596,11.43,0.0,22.86,1,,no,within-guardrails
s1570,8,Mystery and adventure,The Archive with Two Catalogues,151,8,18.88,5.752,4.05,0.68,20.95,1,,no,within-guardrails
s1571,9,Mystery and adventure,The Orchard Camera,173,9,19.22,5.667,5.33,0.0,11.24,1,,no,within-guardrails
s1572,9,Mystery and adventure,The Last Ferry Manifest,169,9,18.78,5.699,11.52,0.61,17.58,2,,no,within-guardrails
s1573,9,Mystery and adventure,The Museum's False Shadow,172,9,19.11,5.609,10.78,1.8,20.36,1,,no,within-guardrails
s1574,9,Mystery and adventure,The Map Beneath the Map,176,10,17.8,5.81,3.43,0.0,13.14,1,,no,within-guardrails
s1575,9,Mystery and adventure,The Voice on the Closed Frequency,172,9,19.11,5.718,5.29,0.0,18.24,1,,no,within-guardrails
s1576,10,Mystery and adventure,The Missing Minute in Court,169,10,16.9,5.67,6.1,1.22,14.02,1,,no,within-guardrails
s1577,10,Mystery and adventure,The Expedition's Second Journal,175,9,19.44,5.668,8.09,0.0,20.23,1,,no,within-guardrails
s1578,10,Mystery and adventure,The Vanishing Survey Marker,166,9,18.44,5.771,5.52,0.0,12.27,1,,no,within-guardrails
s1579,10,Mystery and adventure,The Anonymous Peer Review,173,9,19.22,5.687,7.06,0.0,22.35,2,,no,within-guardrails
s1580,10,Mystery and adventure,The Warehouse of Returned Clocks,164,9,18.22,5.629,12.5,1.25,17.5,1,,no,within-guardrails
s1581,8,Travel and culture,Listening Before the Festival,143,8,17.88,5.79,4.29,0.0,20.71,1,,no,within-guardrails
s1582,8,Travel and culture,The Museum Label in Three Voices,131,8,16.38,5.641,5.47,0.0,23.44,1,,no,within-guardrails
s1583,8,Travel and culture,The Meal with No Direct Translation,150,8,19.0,5.827,5.41,1.35,15.54,1,,no,within-guardrails
s1584,8,Travel and culture,The Slow Train Across the Plateau,147,9,16.33,5.754,6.9,0.0,13.79,1,,no,within-guardrails
s1585,8,Travel and culture,The Guide Who Changed the Route,136,8,17.25,5.561,8.89,0.74,25.19,1,,no,within-guardrails
s1586,9,Travel and culture,The Language of the Market Scale,168,9,18.67,5.847,3.01,0.0,13.86,1,,no,within-guardrails
s1587,9,Travel and culture,The Empty Beach Photograph,174,9,19.33,5.727,5.29,0.0,17.06,1,,no,within-guardrails
s1588,9,Travel and culture,The Guest Room and the Water Tank,162,9,18.0,5.589,6.33,1.9,17.72,2,,no,within-guardrails
s1589,9,Travel and culture,The Monument After Sunset,165,9,18.33,5.789,3.68,0.0,19.02,1,,no,within-guardrails
s1590,9,Travel and culture,The Borrowed Bicycle Rule,170,10,17.0,5.659,8.43,0.0,19.28,1,,no,within-guardrails
s1591,10,Travel and culture,The Village Name on Two Maps,155,9,17.22,5.787,4.58,0.0,22.22,1,,no,within-guardrails
s1592,10,Travel and culture,The Souvenir Made Next Door,169,9,18.78,5.71,2.99,0.0,17.37,1,,no,within-guardrails
s1593,10,Travel and culture,The Trail Closed for Ceremony,156,9,17.56,5.711,5.81,0.0,21.29,1,,no,within-guardrails
s1594,10,Travel and culture,The Interpreter's Day Off,155,9,17.22,5.564,8.61,0.0,28.48,1,,no,within-guardrails
s1595,10,Travel and culture,The Airport Beyond the Postcard,171,9,19.0,5.701,6.55,0.0,18.45,1,,no,within-guardrails
s1596,8,People and biography,Mara Ellis: Designing with Floodwater,147,8,18.38,5.571,7.19,0.0,17.99,2,,no,within-guardrails
s1597,8,People and biography,Tomas Adeyemi: The Language of Soil,138,8,17.25,5.636,4.55,0.0,17.42,2,,no,within-guardrails
s1598,8,People and biography,Keira Novak: Repairing the Night Sky,150,8,18.75,5.545,10.42,0.0,17.36,2,,no,within-guardrails
s1599,8,People and biography,Hassan Vale: An Archive of Work Songs,142,8,17.75,5.695,2.17,0.0,21.01,2,,no,within-guardrails
s1600,8,People and biography,Evelyn Park: The Small Hospital Network,138,8,17.25,5.673,2.24,0.0,20.9,2,,no,within-guardrails
s1601,9,People and biography,Rico Santos: Mapping Heat Block by Block,157,9,17.44,5.45,13.42,0.0,20.13,3,,no,within-guardrails
s1602,9,People and biography,Anya Feld: The Orchestra Without a Hall,180,9,20.0,5.772,3.98,0.0,19.32,2,,no,within-guardrails
s1603,9,People and biography,Malik Chen: Making Batteries Repairable,156,9,17.33,5.635,6.08,0.0,12.84,2,,no,within-guardrails
s1604,9,People and biography,Isabel Romero: The Courtroom in Plain Words,167,9,18.56,5.537,9.55,0.0,19.75,4,,no,within-guardrails
s1605,9,People and biography,Noor Ibrahim: Keeping the River Public,146,9,16.56,5.636,6.21,0.0,20.0,2,,no,within-guardrails
s1606,10,People and biography,Akira Bell: The Ethics of a Useful Robot,183,9,20.33,5.753,4.57,0.0,20.0,3,,no,within-guardrails
s1607,10,People and biography,Lina Okoye: Seeds Across a Border,163,9,18.11,5.415,5.16,0.0,29.03,3,,no,within-guardrails
s1608,10,People and biography,Jonas Reed: The Unfinished Memorial,169,9,18.78,5.734,5.59,0.0,21.12,2,,no,within-guardrails
s1609,10,People and biography,Priya Nordin: A Census of the Uncounted,171,9,19.0,5.571,4.91,0.0,23.93,2,,no,within-guardrails
s1610,10,People and biography,Mateo Quinn: Restoring More Than a Building,155,9,17.22,5.513,8.72,0.0,23.49,2,,no,within-guardrails
s1611,1,Fantasy/stories,A Room Inside Mina's Coat,54,8,6.75,5.93,1.96,0.0,0.0,1,,no,within-guardrails
s1612,1,Nature and animals,A Crab Finds Shade,56,8,7.0,6.001,1.79,0.0,0.0,0,,no,within-guardrails
s1613,1,World affairs,Two Streets Share a Bus,49,7,7.0,5.95,0.0,0.0,0.0,0,,no,within-guardrails
s1614,1,Everyday life,Lunch for the New Student,51,6,8.5,5.817,1.96,0.0,0.0,0,,no,within-guardrails
s1615,1,History,Marks in Wet Clay,45,5,9.0,5.912,0.0,0.0,0.0,0,,no,within-guardrails
s1616,1,Science,The Cup That Sweats,42,6,7.0,5.816,2.5,0.0,0.0,1,,no,within-guardrails
s1617,1,Famous books,Peter Comes Home,46,7,6.57,5.679,2.17,0.0,0.0,0,,no,within-guardrails
s1618,1,Mystery and adventure,A Kitten Behind the Wall,50,7,7.14,5.885,4.0,0.0,0.0,0,,no,within-guardrails
s1619,1,Travel and culture,Breakfast at the River Stop,46,7,6.57,5.76,4.55,0.0,2.27,1,,no,within-guardrails
s1620,1,People and biography,Lena Fixes Small Things,50,7,7.14,5.755,4.55,0.0,0.0,4,,no,within-guardrails
s1621,2,Fantasy/stories,The Cloud Baker,61,8,7.62,5.719,1.72,0.0,0.0,1,,no,within-guardrails
s1622,2,Nature and animals,Why Otters Hold Hands,75,8,9.38,5.765,5.33,0.0,2.67,0,,no,within-guardrails
s1623,2,World affairs,The Library After Dark,57,6,9.5,5.898,1.79,0.0,1.79,1,,no,within-guardrails
s1624,2,Everyday life,A Quiet Table for Grandfather,58,6,9.67,5.889,0.0,0.0,5.36,1,,no,within-guardrails
s1625,2,History,A Road Across the Andes,73,7,10.43,5.671,1.43,0.0,4.29,3,,no,within-guardrails
s1626,2,Science,A Spoon Looks Bent,63,7,9.0,6.067,4.76,0.0,3.17,0,,no,within-guardrails
s1627,2,Famous books,The Lion and the Small Helper,65,7,9.29,5.854,3.08,0.0,1.54,0,,no,within-guardrails
s1628,2,Mystery and adventure,Water Marks in the School Hall,62,7,8.86,5.88,1.61,0.0,1.61,0,,no,within-guardrails
s1629,2,Travel and culture,The Red Thread Market,63,6,10.5,5.845,1.67,0.0,3.33,1,,no,within-guardrails
s1630,2,People and biography,Omar and the Talking Map,64,6,10.67,5.918,3.23,0.0,1.61,1,,no,within-guardrails
s1631,3,Fantasy/stories,Moon-Walking Beans,74,8,9.25,5.682,2.82,0.0,8.45,1,,no,within-guardrails
s1632,3,Nature and animals,The Frog's Winter Room,67,5,13.4,5.693,8.96,0.0,0.0,0,,no,within-guardrails
s1633,3,World affairs,The Empty Water Tanks,73,6,12.17,5.764,2.74,0.0,6.85,0,,no,within-guardrails
s1634,3,Everyday life,Niko Learns to Repair,73,7,10.43,5.776,7.25,0.0,8.7,3,,no,within-guardrails
s1635,3,History,Messages on the Silk Roads,67,6,11.17,5.705,3.28,0.0,4.92,5,,no,within-guardrails
s1636,3,Science,How Soap Moves Grease,71,6,11.83,5.729,4.23,0.0,4.23,0,,no,within-guardrails
s1637,3,Famous books,Mary Opens the Hidden Garden,72,6,12.0,5.853,4.17,0.0,4.17,0,,no,within-guardrails
s1638,3,Mystery and adventure,The Map in the Flour,72,7,10.29,5.798,5.71,1.43,1.43,1,,no,within-guardrails
s1639,3,Travel and culture,A Song for the Ferry,74,7,10.57,5.741,5.56,0.0,4.17,1,,no,within-guardrails
s1640,3,People and biography,Mei Builds a Seed Shelf,77,7,11.0,5.627,1.3,0.0,7.79,0,,no,within-guardrails
s1641,4,Fantasy/stories,The Ferryman of Sleeping Words,97,7,13.86,5.907,5.32,0.0,9.57,1,,no,within-guardrails
s1642,4,Nature and animals,A Forest Made by Elephants,82,6,13.67,5.646,8.54,1.22,7.32,0,,no,within-guardrails
s1643,4,World affairs,A Vote for the Old Station,90,7,12.86,5.853,2.22,0.0,5.56,0,,no,within-guardrails
s1644,4,Everyday life,Three Ways to Say Sorry,86,8,10.75,5.825,7.23,1.2,9.64,2,,no,within-guardrails
s1645,4,History,The Coffeehouses of London,76,5,15.2,5.477,8.0,1.33,17.33,1,,no,within-guardrails
s1646,4,Science,Why Bridges Need Room to Move,80,7,11.43,5.638,5.0,0.0,13.75,0,,no,within-guardrails
s1647,4,Famous books,Dorothy and Three Travelers,83,5,16.6,6.073,2.74,0.0,4.11,9,,no,within-guardrails
s1648,4,Mystery and adventure,The Lighthouse Without a Keeper,87,6,14.5,5.689,9.41,0.0,7.06,1,,no,within-guardrails
s1649,4,Travel and culture,The Courtyard Cinema,85,7,12.14,5.54,6.02,1.2,18.07,1,,no,within-guardrails
s1650,4,People and biography,Theo Counts the Night Sky,84,7,12.0,5.605,8.64,0.0,16.05,1,,no,within-guardrails
s1651,5,Fantasy/stories,Mara's Ticket to the Dream Museum,140,11,12.73,5.856,5.84,0.0,5.11,1,,no,within-guardrails
s1652,5,Nature and animals,The Night Work of Moths,131,9,14.56,5.454,12.21,0.0,11.45,0,,no,within-guardrails
s1653,5,World affairs,The Market's Common Refrigerator,119,9,13.22,5.637,3.36,0.0,12.61,0,,no,within-guardrails
s1654,5,Everyday life,Four Colors for Family Care,118,9,13.11,5.613,2.54,0.0,13.56,0,,no,within-guardrails
s1655,5,History,When Maps Put South at the Top,122,9,13.56,5.615,4.17,1.67,14.17,2,,no,within-guardrails
s1656,5,Science,The Memory in a Metal Clip,119,8,14.88,5.583,5.04,0.0,12.61,0,,no,within-guardrails
s1657,5,Famous books,Alice at the Queen's Game,118,8,14.75,5.704,4.5,0.9,12.61,3,,no,within-guardrails
s1658,5,Mystery and adventure,Clocks Corrected the Wrong Way,119,10,11.9,5.669,6.84,0.0,11.97,1,,no,within-guardrails
s1659,5,Travel and culture,A Library on the Night Train,111,8,13.88,5.665,4.63,0.0,13.89,1,,no,within-guardrails
s1660,5,People and biography,Amara Listens Before Building,125,8,15.62,5.613,7.32,0.0,9.76,1,,no,within-guardrails
s1661,6,Fantasy/stories,The Cartographer of Echoes,135,10,13.5,5.725,4.55,0.0,7.58,1,,no,within-guardrails
s1662,6,Nature and animals,How Trees Share a City Block,135,10,13.5,5.409,8.89,0.0,12.59,0,,no,within-guardrails
s1663,6,World affairs,Who Owns the Weather Data?,122,8,15.25,5.597,5.74,0.0,23.77,0,,no,within-guardrails
s1664,6,Everyday life,The Roommate Meeting Without a Winner,123,10,12.3,5.667,4.88,0.0,13.82,0,,no,within-guardrails
s1665,6,History,The Strike of the Match Workers,119,7,16.86,5.667,5.13,0.0,18.8,1,,no,within-guardrails
s1666,6,Science,A Battery Made by Moving Ions,117,8,14.62,5.486,7.69,0.85,23.08,0,,no,within-guardrails
s1667,6,Famous books,Jim Hears the Apple Fall,130,7,18.57,5.796,5.74,0.82,12.3,5,,no,within-guardrails
s1668,6,Mystery and adventure,The Compass in the Archive,127,8,15.88,5.626,13.49,2.38,15.08,1,,no,within-guardrails
s1669,6,Travel and culture,The Mountain Post Office,123,7,17.57,5.671,4.13,0.83,13.22,1,,no,within-guardrails
s1670,6,People and biography,Rosa Makes Numbers Visible,126,9,14.0,5.649,4.03,0.81,14.52,1,,no,within-guardrails
s1671,7,Fantasy/stories,Veyra Spends Its Spring,152,13,11.69,5.585,10.74,0.67,16.78,2,,no,within-guardrails
s1672,7,Nature and animals,How Beavers Reshape a Valley,147,9,16.33,5.398,10.88,0.68,17.01,0,,no,within-guardrails
s1673,7,World affairs,The Price of a Free School Meal,149,11,13.55,5.488,5.37,0.0,23.49,0,,no,within-guardrails
s1674,7,Everyday life,The Family Photograph Nobody Wanted,151,12,12.58,5.645,6.71,0.0,16.78,1,,no,within-guardrails
s1675,7,History,"Paper, Print, and the Korean Metal Type",145,9,16.0,5.572,6.62,1.47,23.53,7,,no,within-guardrails
s1676,7,Science,Why Concrete Can Heal Small Cracks,140,10,14.0,5.379,12.14,0.0,23.57,0,,no,within-guardrails
s1677,7,Famous books,The Traveler from the Distant Future,144,9,16.0,5.686,7.91,0.0,18.71,3,,no,within-guardrails
s1678,7,Mystery and adventure,The Radio Call from Dry Land,153,12,12.75,5.621,7.89,1.32,19.74,1,,no,within-guardrails
s1679,7,Travel and culture,The Language of Shared Gardens,152,10,15.2,5.523,8.0,0.67,24.67,1,,no,within-guardrails
s1680,7,People and biography,Jonas Opens the Workshop Door,146,10,14.6,5.623,8.39,0.0,23.08,1,,no,within-guardrails
s1681,8,Fantasy/stories,The Ministry of Lost Shadows,179,13,13.85,5.405,16.48,1.14,16.48,2,,no,within-guardrails
s1682,8,Nature and animals,The Hidden Routes of Fungal Spores,176,11,16.0,5.377,13.64,0.57,18.75,0,,no,within-guardrails
s1683,8,World affairs,The Algorithm at the Housing Desk,182,11,16.55,5.546,8.24,0.0,24.18,0,,no,within-guardrails
s1684,8,Everyday life,The Inheritance of Thirty Teacups,178,13,13.69,5.575,7.95,0.57,20.45,1,,no,within-guardrails
s1685,8,History,The Port That Quarantined Its Letters,164,10,16.4,5.521,8.59,0.61,26.99,1,,no,within-guardrails
s1686,8,Science,Listening to a Bridge with Sensors,158,12,13.17,5.275,10.76,0.63,29.11,0,,no,within-guardrails
s1687,8,Famous books,Elizabeth Doubts Her First Impression,175,14,12.5,5.366,15.34,1.84,26.99,6,,no,within-guardrails
s1688,8,Mystery and adventure,The Glacier Camera,186,13,14.31,5.616,7.03,1.08,20.0,1,,no,within-guardrails
s1689,8,Travel and culture,An Evening in the House of Wind,172,12,14.33,5.452,8.82,1.18,20.0,1,,no,within-guardrails
s1690,8,People and biography,Lin's Clinic on Wheels,177,12,14.75,5.46,10.92,2.3,22.41,1,,no,within-guardrails
s1691,9,Fantasy/stories,The Republic of Second Names,222,16,13.94,5.605,7.76,1.83,21.92,4,,no,within-guardrails
s1692,9,Nature and animals,What Survives a Marine Heatwave,201,13,15.46,5.221,21.39,1.99,23.38,0,,no,within-guardrails
s1693,9,World affairs,The Border River During Drought,203,12,16.92,5.375,12.32,0.99,26.11,0,,no,within-guardrails
s1694,9,Everyday life,The Cost of Being the Reliable Friend,189,15,12.6,5.586,8.65,1.08,20.0,2,,no,within-guardrails
s1695,9,History,The Census and the Making of Categories,190,12,15.83,5.465,8.95,1.05,28.42,0,,no,within-guardrails
s1696,9,Science,The Uncertainty Inside a Flood Map,207,13,15.92,5.529,5.8,0.0,20.77,0,,no,within-guardrails
s1697,9,Famous books,Ahab and the Meaning of the White Whale,204,12,17.0,5.405,18.37,3.06,18.88,6,,no,within-guardrails
s1698,9,Mystery and adventure,The Archive with Two Midnights,203,12,16.92,5.415,15.31,3.06,27.04,4,,no,within-guardrails
s1699,9,Travel and culture,The Festival After the Tour Buses,194,11,17.64,5.375,9.79,1.55,27.84,0,,no,within-guardrails
s1700,9,People and biography,Nadia Designs for Repair,188,14,13.43,5.358,12.43,1.62,25.41,1,,no,within-guardrails
s1701,10,Fantasy/stories,The Parliament Beneath the Orchard,251,16,15.69,5.466,16.33,1.2,23.11,0,,no,within-guardrails
s1702,10,Nature and animals,Rewilding Without an Imagined Past,228,13,17.54,5.449,10.22,1.33,25.78,2,,no,within-guardrails
s1703,10,World affairs,Debt Relief After the Cyclone,212,10,21.2,5.316,12.26,0.94,26.42,0,,no,within-guardrails
s1704,10,Everyday life,A Marriage Measured in Invisible Work,209,13,16.23,5.489,10.68,1.46,26.7,2,,no,within-guardrails
s1705,10,History,The Archive Left by a Colonial Survey,208,11,18.91,5.32,13.46,2.88,33.65,0,,no,within-guardrails
s1706,10,Science,What a Model Means When It Fails,213,13,16.38,5.467,11.74,0.47,26.76,0,,no,within-guardrails
s1707,10,Famous books,A Creature Asks for Responsibility,221,13,17.0,5.585,13.43,2.31,20.83,2,,no,within-guardrails
s1708,10,Mystery and adventure,The Expedition That Reached Camp Twice,229,15,15.27,5.384,14.04,3.07,26.32,1,,no,within-guardrails
s1709,10,Travel and culture,The Museum Returned to the Neighborhood,214,12,17.83,5.405,8.88,0.47,35.05,0,,no,within-guardrails
s1710,10,People and biography,Elias and the Ethics of a Useful Forecast,224,14,16.0,5.399,12.67,0.45,27.6,1,,no,within-guardrails
s1711,1,Fantasy/stories,A Star in the Bread Tin,50,7,7.14,5.867,0.0,0.0,0.0,1,,no,within-guardrails
s1712,1,Nature and animals,A Bat Lets Go,48,6,8.0,5.855,4.17,0.0,0.0,0,,no,within-guardrails
s1713,1,World affairs,One Ramp for the Hall,53,7,7.57,5.843,1.92,0.0,0.0,1,,no,within-guardrails
s1714,1,Everyday life,Tea for the Early Driver,53,6,8.83,5.91,0.0,0.0,0.0,1,,no,within-guardrails
s1715,1,History,Words Pressed into Clay,46,5,9.2,5.685,2.17,0.0,0.0,0,,no,within-guardrails
s1716,1,Science,The Moon Has No Lamp,47,5,9.4,6.104,0.0,0.0,0.0,3,,no,within-guardrails
s1717,1,Famous books,Heidi Returns to the Mountain,53,6,8.83,6.125,0.0,0.0,4.17,2,,no,within-guardrails
s1718,1,Mystery and adventure,Mud on the Clean Floor,53,7,7.57,5.908,1.96,0.0,0.0,1,,no,within-guardrails
s1719,1,Travel and culture,A Seat by the Small Harbor,52,6,8.67,5.698,2.04,0.0,0.0,1,,no,within-guardrails
s1720,1,People and biography,Pia Paints Safe Paths,49,7,7.0,5.623,4.26,0.0,4.26,1,,no,within-guardrails
s1721,2,Fantasy/stories,The Umbrella Tree,58,6,9.67,5.872,5.56,0.0,5.56,1,,no,within-guardrails
s1722,2,Nature and animals,Water Saved by a Tortoise,67,5,13.4,5.881,5.97,0.0,4.48,0,,no,within-guardrails
s1723,2,World affairs,The Shared Street Light,51,5,10.2,5.957,1.96,0.0,3.92,0,,no,within-guardrails
s1724,2,Everyday life,A Different Birthday Cake,52,7,7.43,5.706,1.92,0.0,0.0,0,,no,within-guardrails
s1725,2,History,Shells and Waves on a Stick Chart,55,6,9.17,5.84,3.92,0.0,5.88,2,,no,within-guardrails
s1726,2,Science,Colors in a Drop of Rain,58,5,11.6,5.957,0.0,0.0,7.02,1,,no,within-guardrails
