id,title,text_sha256,status,evidence,note
s2013,The Little Cloud,c49d71d96437541dc5efc47d715fe9b1a5d3d2f9fc7e866f6a1c9402b65f7a95,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2014,The Wet Marks,d5eecf5c5e3ad0937b8489893559ab219751c5b88b9fb8d8e52e9a754f417421,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2015,Lia Takes the Train,a7261703f29f56e390a61ec7a85ecb2075deb88950158bc83e8d2a1c979b86c9,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2016,A Note in the Lunch Box,fbeaa5039578151c6945cdacbed3a148a59311ac8a6ccf25e89a7dc3b8982341,editorial-revision-2026-09-24,content/editorial-batch-2.11.9d.json#s2016,"Changed two times to reads it again and gave Jun a natural reply to his mother. His new note and its place are explicit, preserving the kind exchange."
s2017,The Slow Snail,65de4e8264701512204efc8e267420cd5f32d56257cc00eb59cc7dd082b9a125,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2017,The snail moves from one leaf to another over a day while faster animals pass. The final drop of water provides a concrete stopping point; the story makes no claim about every snail. The individual animal scene is fictional rather than explanatory nonfiction.
s2018,A Star in a Box,a115ccb539fda3950eb8135dd9fdbdebae77f7515311ffdbe31e388b08fe07ad,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2019,The Open Box,1c9863dab8a75265a1274f5cd61167024943156140c4ff5a4fe2b49205736993,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2019,"Kim finds the toy car gone, then sees a loose red wheel at the door where her brother has the car. Remove the instruction that she follows a single wheel as though it forms a trail."
s2020,A Map in the Bag,965f928da4e03399eca3a3e4e0bb4f87e3d00f9b76cdef8efdb4d32c69c2cdd3,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2021,The Warm Soup,0d71a05b177f3ca24cce3729507aa48a63ee7c77e331cbcb9601b776a9184797,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2022,A Seed in the Pot,7c80e240916ea3e1676aa74a0bbd05f78e76a4dcedf1beec42bb4130aaf7d9a8,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2022,"Leo plants and waters a seed, waits through several days, then shares the new leaf with his sister. The wait avoids promising overnight growth and the observation stays within the story. The individual animal scene is fictional rather than explanatory nonfiction."
s2023,The Sleeping Bell,b82dc0a76c26632381dad0bd6549999235eb4b79c5e55b9a2f6df6fab6aef57d,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2024,The Light Upstairs,bb56fc32a195d235903a1fccaff8c805978ab81fe32328907f1cfc1199f95cc1,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2025,The Red Bus,01614dacb72d35b90d4d2a1ec995933e172b97c1d1b7565ab9671b82c44bc6cd,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2026,One Empty Seat,b0b19082db2a52948bc9ac78500d35723a21014b108b56ac2e85ff313c14edf3,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2027,A Puppy in the Rain,f9e7e6abbbeb0ae8004bccd00bbb9b282133983bf24df7bdd795745a522769f1,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2027,"The puppy seeks cover from rain, but water falls from the leaves. Identify the woman at the gate as its owner so their relationship is clear before she calls it in. The individual animal scene is fictional rather than explanatory nonfiction."
s2028,The Talking Stone,10e26debd00a9a66100ba02356398d0a1f05c0465561c1f5b8ad8e851541a194,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2029,Who Took the Apple?,ceb084fb79f9454b30c11095b013c2618d22b1f85d60d0f5b3ce3f1f0b110e3d,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2030,The Beach in the Morning,0740e953fec8c37a42993fd125c567ae58f38e3d02691f3aa76b372beccaf4bb,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2031,Sara Finds Her Glove,a2949f78efef2ab5248fb00932b81ad28221e2a98be1513e10ee8615bb125662,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2032,Two Ants,c15a3e0cc011aaa7e118bb72c8374dd66b31daf02811f645c3be5411285fef07,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2032,One ant cannot move the food alone; a second helps and the food reaches the hole. The repeated food/ants language and stepwise action suit Level 1 fiction. The individual animal scene is fictional rather than explanatory nonfiction.
s2033,A Paper Moon,b1c4b6363a55e1f77a6b230716cfa32f39f2e07d43a549ceb0702f995233705f,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2034,The Small Bell,42aa8710946d5f2a691570bcd9db234327f0d6cb00c2e5e0b2be389f50c9fb8c,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2034,"Nao traces a ringing bell to the cat on her doorstep. Once the cat is on the step, let it inside rather than opening a separate gate."
s2035,A Room with a View,5e808237f71ac017731699fc7e159f5bb92bd89d57fe60a7c852325b064b8f38,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2036,A New Plant,86b025a92d5b60f200efd2c9c9c559d577a457c9d40f6bbb0e04f94ce2c27587,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2037,The Turtle in the Sun,d75062e2f9ea6633865e3ac15c6c98d86351bda3b8c0341f55cc25002cd70cbd,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2037,"The turtle sits in sunlight, notices a fish, and leaves when the rock cools after the cloud arrives. Make the cooling gradual, not immediate. The individual animal scene is fictional rather than explanatory nonfiction."
s2038,The Little Dragon,c6f8ebf8b18c8b2ea1e1477c08aa31173c7f138de755c7bb6975969c4d857709,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2039,The Blue String,86860e1d13925f2149739e9e2297ec1b1c5a1e08f228e312ff300c73b8e2df83,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2040,The Wrong Stop,91ec14c43b1b14a607c00f79a8e11d86ba8398a09ec8b23e3fe198da2d8880e3,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2041,The Broken Pencil,d7f7edd77a5fd744916b0d8c617da555e8c1859634f436afea597424fa5a78f6,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2042,The Bee and the Flower,363c308c76e2c42d99791ff7cd9f83cab06bc0c04b285af97c1bdc21b3e5ef81,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2042,The bee moves from one flower to another while a child watches from the path. The action is local to one fictional bee and does not imply a general rule about pollination. The individual animal scene is fictional rather than explanatory nonfiction.
s2043,The Magic Shoe,3778c86cc2622d33d2a23d8719bd1e0c4adb043a2c623213e6f3960b20ad0561,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2044,A Note on the Door,c8b1269e9d78cafb6b5060a7d493e0ba0ce0e49c8ea739c3efa2e40da98775d5,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2045,The Bridge to Town,066e975a80cc3f7bd0aec06e13a7c3e2036831f36b85c88c2d94f0b05e128d64,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2046,Two Tickets,5b6b49dda13d58c9737d19c4a2d7379401738ccbda5c262c80b9792f4fa5db6c,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2047,The Fish and the Leaf,cb5b0b7c2ffcbf985698bfcef4e1997a2c339959fc3fbd3c7c901328d5c8c887,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2047,"A fish moves with a leaf across a pond while a boy interprets the motion as play. The boy’s thought is framed as his interpretation, not a claim about fish behavior. The individual animal scene is fictional rather than explanatory nonfiction."
s2048,The Night Light,0c65bab942398633e90fe3c01e0fca824c642e98cfa070de4116b93a6d712934,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2049,The Quiet Room,442f8a39d8c0c1abbe9088583019e0c31584380303ad9816120bd2cc54c7e21c,editorial-revision-2026-09-24,content/editorial-batch-2.11.9e.json#s2049,May finds a sleeping cat in a box. Keep the box open when she lets it rest so the ending does not suggest shutting the cat inside.
s2050,The Last Boat,1fe3ad050c78489bd6c9eb95210793dd1166874c6c0acf97e5f4095e6af42c18,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2051,The Red Leaf,26d9dbb1bcdfe178fa6860e05b40d875a9fc5c801d3cfc5b70a205c1770c9bfa,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2052,A Squirrel in the Park,47d7936b2800b2c07e3c155a835b205f217ae7acb8fb8f1f6ece758ec498f221,editorial-revision-2026-09-24,content/editorial-batch-2.11.9f.json#s2052,"Ken observes one squirrel burying a nut. Make the squirrel’s front paws precise and label this named encounter as fiction, while keeping the plausible cold-season behavior."
s2053,Soup for a Cool Evening,b314e22d88049320c52d09a942717a556c054ecaa4f5dc5182e5d656eb62cbf5,editorial-revision-2026-09-24,content/editorial-batch-2.11.9f.json#s2053,"Hana cooks the listed vegetables with water and shares the result with her brother. Replace “smells warm,” which describes a feeling as an odor, with concrete beginner-friendly language."
s2054,Lanterns by the River,e023e9966073ab9a2571b4708dabc80e361ad5e0ddde2c707167e15a63f646a3,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2055,The Geese Above the Field,a0dfc4d29ba492e8523a8eef1981a90242a47a7ea7cca8c94bead5737b0c7701,editorial-revision-2026-09-24,content/editorial-batch-2.11.9f.json#s2055,Sara and her grandfather watch a particular flock of geese in a V. The southward movement fits the northern autumn setting; classify this scene as fiction instead of a general explanatory text.
s2056,The Note in the Acorn,f50e340bc33f0ad678bc7905338a56f1058dbc8408f6725b3c1735d0ff22570c,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2057,The Last Outdoor Table,44f07380b2cc10ea0d3f105076396d13a9faf3b9152e8d9feb034ca8b0371783,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2058,The Harvest Bell,5076cd25ae1c2170ff6651b535dfec81d014e157088dbe2abf5e782fb4522a37,editorial-revision-2026-09-24,content/editorial-batch-2.11.9f.json#s2058,The bell and museum describe an invented village custom with no identifying historical source. Classify the scene as narrative fiction so its specific past is not mistaken for verified history.
s2059,The Tree That Kept One Leaf,4d276e6aae58066669dd0f4c4ee1b84bfe80b39f298d07c0a485c3e630e84d24,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2060,Why Leaves Change Color,e855c78960f0b06601c18644d44d70988ba7ab5ef01b41aaac441444800f376f,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2061,A Market at Harvest Time,7a50384d5c3778eb334621b0bdab7799db4eb6d7a2de1104a51d5c21e8da2060,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2062,The Keeper of the Seed Library,5d87d430fddf8c088794c4def939c2a4040956380b8e1e3f2fd90c4449da7814,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2063,Footprints in the Orchard,facacb265ef3db479602464c0d82dc367a27d47f2c09fca9fa3db86d718913b2,editorial-revision-2026-09-24,content/editorial-batch-2.11.9f.json#s2063,"Human footprints would not logically lead directly to a trapped deer. Use hoofprints and a call for trained help; the discovery, rescue and fence repair then follow without suggesting that Leila handles a distressed wild animal."
s2064,A Season Shared Differently,bb90f6906487c6df38070b7026eaf8298f5f293391c2412bdc9b63f519e53e69,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2065,The Forest's Quiet Exchange,6c582ecb4a0a51f31843116cd6f48067d5abced2b3176e45c6b468131cba4410,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2066,Reading by the Earlier Window,ee6db9498d8193e9745e51f609ed939988af62078c8af7c2dffdab4d4c09381f,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2067,How Communities Marked the Harvest,aac787423365b8f4bec254040835b11a66213a1156855605c17a0d6025aab923,editorial-revision-2026-09-24,content/editorial-batch-2.11.9f.json#s2067,The text explains broad harvest customs across diverse farming communities rather than narrating one particular historical episode. Give it the explanatory-nonfiction category.
s2068,Balance at the Equinox,33efb3b839cc83f76c2ecbdc56bc3ef1983d2283bce9456342ddf71c3b26c1a8,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2069,Autumn at the Old Estate,5dd366412e7abb33e05970fd54d3fe837398e93ff30a009138204f3345357bee,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2070,The Translator's Autumn Notebook,807581c015c660cf35696c7be1b03f51f160c9b3c553e22a3ca24ebbe0efdc4c,inherited-v2.10.9,content/incoming-70.json,Incoming beginner/seasonal content unchanged; not independently source-checked in this merge.
s2071,A Cloud in the Kitchen,8bcfab81592d7be40499715d75943b8b3d07680d6cde0bd5b5da692d1086671f,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2072,The Door Under the Rug,ebf272c727fa02e69f75949d301d5457ce58ace174a1de1dbbf902bacae624ed,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2073,The Moon's Lost Shoe,a1061a6d21ac1b85b0c3749c4005b061d6e83120cf33dd09f3d1c7bb52756456,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2074,The Paper Horse,51f9fb669cd1be438a0bbb074309c71ae8fefd97438c916af5b8413c8aff1dc3,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2075,A Song for the Stone,85fb1b093f6fcefe3f7153da593a85f2ae5fdfca0c45a9ccc2efbd783d24d54e,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2076,The Quiet Gate,9694eb76cb5ab97d9151a7008aaa4d9d291bfab8f7e1b4abc8dac99491c4794f,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2077,One Red Leaf,5b439105720c0fff9030992d7a5456f164d526695866edd1aff37d39ca02caa4,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2078,The Cat's New Place,e998436b4334d39eb42e86570c66bed8b4e32a57aa87ca112791d0ec80f43206,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2079,Rain on the Path,2c2944384baba15a69c6ffaf5cb123a02189632e4a5fc47d605581e5c811c65f,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2080,A View of the Tree,ac89c074f1b3d36a9cb247851f95c66aae02b388c612db1790b02cd80ff64017,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2081,A Seat for the Bags,5a02a8081cf6c25b33016a7354a30aaf7857cf8ec827f7ad7072c0b0d91e221c,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2082,The Late Meeting,4b53808a6a77e9eefd0922b628cee6f10de1fb3836c5a92b784645e81780d7f2,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2083,Two Ways to Read,912fdbfb1bdc5f95f469a436f36cb0fedce026972ce160bd1f15876032b57dc7,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2084,The Open Field,1b231717c3063123e1a4277839ba1db29ad60bf8a99df6800fb1f391596709b5,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2085,The Water Table,2fa8ed3dcf81548736d466312cd9ec036f5cd817fe159788577405477ecc3a22,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2086,Breakfast on the Step,32f5d96bdd423e0352f0665ab4a6b21d8937908937c2b466567eeae9ca46bec5,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2087,The Blue Sock Game,45fc91c8b4c03575e4b38a5bb04ab09ee69d840e57245163bdca1bb7ad373917,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2088,A Cup with a Line,4a1dd6cd4cef6285e9cb0f374e4a498be7880a78dcfd67c6350fa93cb41bc93f,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2089,The Last Clean Shirt,0980d7a1cba688d21b1a52e53ad3fedd2fea5cf9a5106509856a525c62d6ee07,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2090,A Small Place to Write,e28ef53b9cf1de92421a07118052c2b121b44b2f17f1af756197ede4b813ded9,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2091,The Old Shop Bell,2afe9400d588e27514dcc362527d12d128903350d8f7b6bdbff8132d27afe167,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2092,A Letter by the Fire,a4b21a457d696fd54545914110c1285d4ebb3b8cfa896213102d7dbabc578094,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2093,The Baker's Wooden Mark,cf7dbe18011088fd62049d8c7a56e03d1bad474016c80008c34a75da23cfe609,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2094,A Coat for Market Day,52e52e1ea6dfb56613cfdf17f225dab0879733b33eeafed9a691d3580c1b4df2,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2095,The Cart at the Well,6fe95dfa702d9ac9ef962246f5308e8bf9abdafd0b6d5cfe46d5288e1c2b3174,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2096,The Rolling Test,72e98586fedc57b1a577598088b7e8661e717af5fe769a192cdf774118dd58d7,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2097,Two Paper Bridges,8ac93499e516535d10910c5023f403ed3908a32a3ee773505d8378bf1b18713e,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2098,A Shadow on the Wall,061a4f743b798f26e769d605629ade5907d653c14105bfa830742cca12de4b41,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2099,The Full Spoon,77298f12060692610cbc4566ed2503e89c215b5a99e2b72ad9e4ce88a03805f0,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2100,The Warm Window Test,b391a3e021e31e42d42bf6b8e14ce4cd4cf67ecad1668c19f2881bd53ea4c426,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2101,The Mouse Opens the Net,858fa250e5b5a239b200a81c8e1fabca3cf884e65f38b392286c2a954dc0e842,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Lion and the Mouse; simplified retelling and explicit interpretive commentary, not a quotation."
s2102,Grapes Above the Fox,77c05ed719e0e1193e455c50a44678204938314fb0ab33fa676dc4722b18fe4d,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Fox and the Grapes; simplified retelling and explicit interpretive commentary, not a quotation."
s2103,Stones in the Water Jar,b985392bad85516ff07c24a1f649e4ffffc9d5e0eb3ba06565f1b21f273f892f,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Crow and the Pitcher; simplified retelling and explicit interpretive commentary, not a quotation."
s2104,The Coat Stays On,5968fd2045f00ed03e314a9a7c56212e9f1e815c905914a871cfb9e140e1c8ab,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The North Wind and the Sun; simplified retelling and explicit interpretive commentary, not a quotation."
s2105,One Stick at a Time,b51671250d520182c84521675e1fdb08119fa5bc926c2edacb7bfb8f04f28e7f,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Father and His Sons; simplified retelling and explicit interpretive commentary, not a quotation."
s2106,The Wet Circle,79731af6e6ace59605c1bf89c31213f024ed43775b0c3d61bcf62afb032719a3,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2107,The Moving Red Dot,21b7bf8ca0c29e8f9a5ecb346bf32bfeb77595353e0d40bbdd47fc9d5db506d0,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2108,Who Took the Spoon,e4ff48b96a60db3f53f93eed4651213023b75b7fe7dd9d7ea9afc4c1944bad52,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2109,The Light Under the Bed,b80c85b76e0ed7430db5f19d258323751e611ad13dedee64e46799ab00e56010,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2110,Three Green Steps,80f9be4cdb99b42686f48d34dcc052e5cb20cc4282ba74bafb43ed76746b9b6a,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2111,A Map on the Table,4de51d3d6756c9e35577015d3e2b1131026924f1f89207b6ca733205d3e3a819,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2112,The Room with Two Beds,ecaca2aa960237cb7ab92a1c3a634ae631fdc866fe7da3e4588be2bf06bc9425,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2113,The New Dance Step,60537dc1fe49560a3b7245148d7a8c2be0be807ed09c2be886169033a2c620d2,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2114,An Empty Postcard,3fad36a113e54252b6cd1f834d42aeb793c29b781266d86589400dd652a5d9fa,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2115,A Ticket in My Hat,35507f49f4b352542253770176b6279e445bb0aeef78de68000c41a6f812d426,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2116,Rosa's First Loaf,10c6fc8e7679ed9418e4bfb7d6d8b2c03627bec8b9941cc8702082aa8dc7dae8,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2117,The Man Who Draws Doors,a5733102804e17b0877ac506e445c4cbfd02f6ba536a4e2a2998b570fd467c80,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2118,A New Job for Lin,1c4259fad0f8bc3cd75c99c19ec6fa40b93635b5a88aab7058a8a8b098dd9eb6,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2119,Omar Learns to Float,3dca7b6ed80a7a2eaea8d1f37e764c90f56395dbcf4688e4204dbebe0ef3460b,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2120,The Singer at the Window,71a4581ac45e2d03c5300820e85884b20f76fd933be2ab655917e1ca37df9a05,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2121,The Sleepy Streetlamp,9b1360fdbb36d81245c69a61e2b343276f3e98e191764ef1ed2f386dede026a9,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2122,The Spoon That Loved Soup,6fe50d0f1a1d459e6240c335a0b59abcb76fefd1941f88459996fb147dd19068,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2123,The Rain Seller's Day Off,8b60dbcbd9d956082286e740898ea0e8a0d535b121229290198da72ac65134e4,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2124,A Tail for the Kite,13b38abe4c0e6e1ae696fb9e5e68689c9aa221adeb507722d6ae6af565e2560b,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2125,The Tiny Winter,5072be0cf8e94107adc0fcadb7839c52fa1239fa713fad8c314b176249aa872d,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2126,The Bird behind the Curtain,4874d191b30f5910adf2a42e905df2cf33642e7c8038dc4630a51688acaeead9,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2127,The Garden after Dark,91d48b346173a81482b237003feeac084091dfc12b7be6db1fed9f58f83384c9,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2128,Leaves in the Notebook,58ecdb0052bbe3a0365246f7af32600fe28f7fbdd275b831ea2a50863738cb22,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
