id,level,topic,title,text_sha256,words,sentences,maxSentence,averageSentence,low_frequency_pct,very_low_frequency_pct,frequency_terms,errors,flags,status
s209,8,Everyday life,Chair at the Table No One Sits In,a3ba170e14e194912a87b23499ae6ae9140fa06593dc74fb215fd4271272c41d,376,10,51,37.6,13.3,2.39,henrietta (5); husband's (4); chair's (3); grieving (3); henrietta's (2); unhealthy (2); customary (1); rearranging (1); accustomed (1); now-solitary (1); gatherings (1); exchanging (1); glances (1); interpreted (1); inability (1),,long-sentence;dense-syntax,needs-editorial-review
s210,8,Everyday life,The Photographs Nobody Could Agree to Divide,570f59c7bc8cb4900d338ba4eceacab1b798254b87fbcfc3709be89630d68fc3,413,10,64,41.3,7.99,1.45,bartholomew (4); cordelia (3); dividing (3); sibling (2); inheritance (2); photographic (2); spanning (1); facilitated (1); chronological (1); thematic (1); sorting (1); pausing (1); transforming (1); contentious (1); irreplaceable (1),,long-sentence;dense-syntax,needs-editorial-review
s217,8,History,Minister Who Governed From Exile,e56bcdddd3e31a2e84cc3fe22bf20e7b437e5cee990389ed3f2e052cf0af6426,416,11,71,37.82,15.38,1.44,governmental (7); exile (6); exiled (6); kingdom's (3); historians (3); minister's (3); correspondence (2); implementing (2); eventual (2); definitive (2); displacement (2); fictional (1); unspecified (1); hasty (1); sympathetic (1),,long-sentence;dense-syntax,needs-editorial-review
s218,8,History,Law That Was Never Actually Repealed,6e423a5371089c95713952019f186e308812f3578cf9e037e6f4c6fd778db39f,470,11,81,42.73,14.89,1.91,repeal (7); historians (6); law's (5); kingdom's (4); archival (4); documentation (3); universally (2); repealed (2); evidently (2); scholarly (2); narratives (2); inherited (2); fictional (1); unspecified (1); researching (1),,long-sentence;dense-syntax,needs-editorial-review
s225,8,Science,The Chemistry Behind Why Chili Peppers Burn,3cddec91b0aad16117508f1892c7b82c0207adda60d1c78d0aa0610a4314d663,393,10,59,39.3,19.59,3.56,spicy (7); receptors (7); peppers (6); capsaicin (6); sensation (4); chili (4); trpv (2); activating (2); activate (2); spiciness (2); sensitivity (2); activates (1); stimulation (1); mucous (1); membranes (1),,long-sentence;dense-syntax,needs-editorial-review
s226,8,Science,Physics of Why Rainbows Are Always Curved,a40ed29bef756f8cac08522fdf4865fabec8460740ecdec82d35dd8ce0540774,383,10,73,38.3,18.28,2.87,rainbows (7); curved (7); sunlight (6); geometric (5); droplets (5); observers (3); observer's (3); droplet (3); observer (3); droplet's (2); mathematically (2); arcs (1); stretching (1); characteristic (1); straightforward (1),,long-sentence;dense-syntax,needs-editorial-review
s242,8,Science,Reason Your Voice Sounds Different on Recordings,a7bfc55460187ad17804210a3b66466bebd3925fd42da9a0514ac0049e9613c7,374,10,53,37.4,13.1,1.34,pathway (7); airborne (6); pathways (3); bone-conduction (3); frequencies (3); noticeably (2); higher-pitched (2); perceive (2); embarrassment (1); sounding (1); outward (1); eardrums (1); captures (1); unavailable (1); listeners (1),,long-sentence;dense-syntax,needs-editorial-review
s256,8,Fantasy/stories,Silversmith Who Melted Down Old Grudges,ac943820841df93fea8b4f1ba989d84b79f3b29c90b86e2f8d15fc87b8d1e272,404,11,59,36.73,16.34,4.46,evangelina (5); resentment (3); grievance (3); betrayal (3); silversmithing (2); specialty (2); commissioned (2); resentments (2); melt (2); gradual (2); melting (2); reshaping (2); aloud (2); eventual (2); resilience (2),,long-sentence;dense-syntax,needs-editorial-review
s257,8,Fantasy/stories,Midwife Who Delivered More Than Babies,bc1c00952e843853ebe2dc0426dcde802dc7b1aee3de2f9b5ec0e51680108f3d,398,10,65,39.8,17.84,4.52,perpetua (7); perpetua's (3); reassurance (3); midwife (2); evident (2); possessed (2); temperament (2); newborn's (2); accumulated (2); compassionate (2); community's (1); longtime (1); perceive (1); newborn (1); infant's (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s258,8,Fantasy/stories,The Ropemaker Who Braided Fortune and Misfortune Together,b8371cc7b3a51e8550a0e9c62d5f7235a6999bca66862a9ceab0fa37634996ee,382,10,61,38.2,16.23,5.5,thaddeus (5); thaddeus's (5); sailors (4); ropes (3); braiding (3); voyage's (3); voyage (3); deliberate (3); maritime (2); voyages (2); dangers (2); testimonials (2); ship's (2); fishermen (1); specialty (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s268,8,Nature and animals,Deep-Sea Creature That Makes Its Own Light,31a95dc8044e5bd62299b0e502cb8f91a2f09da611182949ffe6ab64b28f0ec7,360,9,61,40,18.06,4.72,bioluminescence (5); prey (3); ocean's (2); sunlight (2); organisms (2); attracting (2); communicating (2); mates (2); anglerfish (2); bioluminescent (2); lure (2); deepest (1); penetrates (1); lightless (1); possessing (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s269,8,Nature and animals,Insect That Mimics a Leaf to Survive,7ff5aeaa1bcfbd7e50deb30c624a7dfc9165e670cb75cdb04721544087f77a4c,360,7,64,51.43,25.28,2.5,camouflage (7); coloration (4); predators (4); convincing (3); insect (3); resembling (3); convincingly (3); evolutionary (3); visually (2); mimicry (2); displaying (2); behavioral (2); adaptations (2); masquerade (2); organism (2),,long-sentence;dense-syntax;low-frequency,needs-editorial-review
s270,8,Nature and animals,How Newborn Mice Can Repair Heart Tissue,3a34072350a23ea8f8af742b6b1ff44cecb693cc569d8e77db2aa5f0ddc38cd6,413,10,60,41.3,10.9,0.97,regeneration (5); regenerative (4); regenerate (2); mammal (2); cardiac (2); restoring (2); developmental (2); mammals (2); exceeding (1); neonatal (1); portions (1); experimentally (1); progressively (1); retaining (1); multiply (1),,long-sentence;dense-syntax,needs-editorial-review
s278,8,World affairs,Region That Shares a Single Power Grid Across Three Countries,9425af60bf3490102fd7195bb01372d31968504b8a1b63ce7ed8fa8d0b95e355,416,10,63,41.6,7.69,0.72,shortage (4); seasonal (2); surplus (2); protocols (2); whichever (2); reliability (2); fictional (1); mountainous (1); hydroelectric (1); surpluses (1); shortages (1); integrating (1); grids (1); exporting (1); coordination (1),,long-sentence;dense-syntax,needs-editorial-review
s279,8,World affairs,The Nation That Negotiates Its Fishing Rights Every Season,d11d083f09213267a76713dcf0cd39e005b53c70820901983a7a94b053fb8030,412,12,58,34.33,15.05,2.43,maritime (4); quotas (4); renegotiation (3); sustainability (3); neighboring (2); predictable (2); certainty (2); assessments (2); overfishing (2); exceeded (2); ecological (2); jointly (2); relying (2); fixed-quota (2); fictional (1),,long-sentence;dense-syntax,needs-editorial-review
s280,8,World affairs,Union of Towns That Shares One Fire Department,cf7cc0a314ae42aee9061c6873339a61383794fa0eaf268ccdb4af973585c03c,382,10,55,38.2,11.52,0.79,consolidation (5); individually (3); department's (3); constraints (2); jointly (2); underfunded (2); fictional (1); persistent (1); adequately (1); staffed (1); impractical (1); negotiated (1); governed (1); understaffed (1); negotiation (1),,long-sentence;dense-syntax,needs-editorial-review
s281,8,World affairs,Nation That Publishes Its Government Budget as a Children's Book,e56db49ef0d8a0f3e6111035a34aef8bdc89dae6eae51f6d9cb5f9fb5ec1079b,401,10,63,40.1,9.48,0.5,simplified (4); budgetary (4); transparency (3); colorful (2); illustrations (2); fictional (1); nation's (1); taxation (1); analogies (1); functioned (1); financially (1); lacked (1); incorporating (1); curricula (1); governmental (1),,long-sentence;dense-syntax,needs-editorial-review
s290,8,Everyday life,Handwriting That Outlived the Letter Writer,3914bd1b9a8766b2c9ae88795794965f2c6d73acc66b6a7be094537a67123ee0,414,10,62,41.4,13.77,3.38,grandmother's (9); wilhelmina (9); handwriting (6); tangible (3); inherited (1); wilhelmina's (1); documentation (1); powerfully (1); reviewing (1); recognizable (1); oddly (1); underlining (1); emphasized (1); handwriting's (1); steadiness (1),,long-sentence;dense-syntax,needs-editorial-review
s291,8,Everyday life,The Garden Left Exactly as the Owner Had Planted It,1873c0f290f62721c6453ed4eab6dd8a7e79baa238ea598779cf38162756e6b1,406,10,55,40.6,12.07,1.48,bartholomew (6); gardening (5); owner's (3); inherited (2); preferences (2); landscaping (2); garden's (2); positioned (2); preserving (2); thoughtful (2); cultivating (1); refining (1); lacked (1); evidently (1); necessity (1),,long-sentence;dense-syntax,needs-editorial-review
s292,8,Everyday life,Silence Between Two Old Friends Who Never Apologized,5ae08160bc8da9df789b2d26eaeac055d92210dd5c51bcbbf4a0434d4b5315ec,410,10,64,41,12.93,1.46,cornelius (6); reconciliation (6); disagreement (5); bartholomew (4); uncertain (3); estrangement (2); polite (1); acquaintance (1); unavoidably (1); articulate (1); intervening (1); vague (1); persistent (1); accumulated (1); cornelius's (1),,long-sentence;dense-syntax,needs-editorial-review
s302,8,History,Ambassador Who Negotiated Peace With No Authority to Do So,2fe0cb6b8c204b50cd2a35c3d046c476c0b793dc00117429e2caf93e573589b9,461,12,61,38.42,17.57,5.42,kingdom's (8); cassius (7); negotiated (3); cassius's (3); escalating (2); authorization (2); uncertain (2); negotiation (2); unauthorized (2); fortunately (2); precedent (2); fictional (1); unspecified (1); neighboring (1); kingdoms (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s303,8,History,The Cartographer Who Mapped a Border That Kept Moving,6450319eb88f46ade8e566d155683ff6382d37113e4f1a05e5f389aa6e538b1c,448,11,75,40.73,18.53,4.46,territorial (8); historians (6); theodosia's (5); outdated (3); invaluable (3); continuously (2); documenting (2); shifted (2); documentation (2); border's (2); cartographic (2); obsolete (2); superseded (2); disputes (2); broadly (2),,long-sentence;dense-syntax,needs-editorial-review
s304,8,History,Scribe Who Recorded a History No One Wanted Told,cab967ba7981a0fc2822a67f6faf37ff004fa26b0e2c2e76f62223e79049f786,425,11,63,38.64,13.65,1.88,leopold (5); leopold's (4); historians (3); kingdom's (2); dynasty (2); troubling (2); complying (2); documenting (2); defying (2); fictional (1); unspecified (1); scribe (1); reflecting (1); posterity (1); unjustified (1),,long-sentence;dense-syntax,needs-editorial-review
s317,8,Science,Physics Behind Why Mirrors Reverse Left and Right But Not Up and Down,a1f3a3956efa2c180cb26edbf0f3ec092cf40c99961646979c1325ddf38886ed,420,11,65,38.18,12.86,2.14,mirrors (7); mirror's (4); reversed (4); intuitive (3); inconsistency (2); upright (2); reversal (2); unreversed (2); interpret (2); puzzling (1); puzzled (1); observers (1); misunderstanding (1); reverses (1); perpendicular (1),,long-sentence;dense-syntax,needs-editorial-review
s422,8,Fantasy/stories,Cartographer's Missing Street,07cd51cfcaa433124120407503c9db2a808386b2323568f9a473e4ca21157221,125,4,35,31.25,16.0,6.4,mapmaker (2); perpetua (2); cartography (1); meticulous (1); geography (1); cartographic (1); mistakenly (1); cartographers (1); copying (1); verifying (1); perpetua's (1); puzzling (1); nonexistent (1); preserving (1); phantom (1),,dense-syntax;very-low-frequency,needs-editorial-review
s432,8,Nature and animals,The Insect That Looks Like a Twig,7c6f7eed6cf7ad139612f76610a2bfcdfe73cd12fdd209c892ac3aa496dc3b9e,105,4,32,26.25,23.81,2.86,convincing (2); camouflage (2); twigs (2); predators (2); nature's (1); shapes (1); observers (1); distinguish (1); extends (1); swaying (1); mimicking (1); disturbed (1); disguise (1); mimicry (1); favoring (1),,dense-syntax;low-frequency,needs-editorial-review
s442,8,World affairs,Region That Shares a Language School,9d2c418d485d5659b255798cb79a766b99c6a1b1943a15d226d1d2a60ac1abb7,127,5,34,25.4,13.39,0.79,budgets (2); fictional (1); recognizing (1); individually (1); impractical (1); municipalities (1); jointly (1); consolidated (1); employ (1); instructors (1); offerings (1); municipality (1); coordination (1); school's (1); complications (1),,dense-syntax,needs-editorial-review
s452,8,Everyday life,Recipe Written in the Margins,e33ad2c490beeb14d6287ef0e20bc835f4328e3902ff6dfc468574e1fc458bc1,156,4,45,39,12.82,2.56,consuela (2); adjustments (2); marginal (2); inherit (2); deceased (1); handwritten (1); scribbled (1); margins (1); corrections (1); evolving (1); impatience (1); additions (1); preferences (1); adequately (1); conveyed (1),,dense-syntax,needs-editorial-review
s462,8,History,The Treaty Signed in the Rain,657e9091806296511ea5f87c032d1ae12e8019dc528fe5ff6b5f6f5e836fbd6d,166,5,40,33.2,15.66,1.2,historians (2); delegations (2); discomfort (2); fictional (1); unspecified (1); downpour (1); dignitaries (1); warring (1); soaked (1); postponing (1); appropriately (1); symbolic (1); endured (1); prolonged (1); costly (1),,dense-syntax,needs-editorial-review
s472,8,Science,Why Some Stars Twinkle,961085cb4b8ee378965bed9d8f62df7b88fcf2ca6d32421a48eb60a330cc191a,144,4,46,36,20.83,4.17,atmospheric (3); earth's (2); twinkling (2); observing (1); twinkle (1); flicker (1); unwavering (1); celestial (1); object's (1); positioned (1); distances (1); infinitely (1); susceptible (1); disruption (1); shifting (1),,dense-syntax;low-frequency,needs-editorial-review
s492,8,Fantasy/stories,The Glassblower's Frozen Moments,73f4fec48e6d28cf9247ca8cb0bb88a937f9d72465c31203f1934f22de69a187,225,6,53,37.5,15.11,2.67,sebastian (4); sphere (2); practiced (1); glassblowing (1); specialty (1); distinguishing (1); glassblower (1); spheres (1); fleeting (1); unchanging (1); clarity (1); exhaustive (1); molten (1); incorporating (1); corresponded (1),,long-sentence;dense-syntax,needs-editorial-review
s502,8,Nature and animals,Cuttlefish's Remarkable Camouflage,72fee9166b45b7c6101ab5b9c0463007020146f081b2ac381240748765d417aa,200,5,41,40,21.0,8.5,cuttlefish (5); camouflage (5); textural (3); surroundings (2); ocean's (1); visually (1); skin's (1); fractions (1); stems (1); chromatophores (1); pigment (1); sacs (1); neural (1); instantaneous (1); camouflaging (1),,dense-syntax;low-frequency;very-low-frequency,needs-editorial-review
s512,8,World affairs,Nation That Requires Environmental Impact Voting,ed0cefa60d9327d470e39531f0c9811fd5f4109206c681749b357e7a4293a0f8,231,6,54,38.5,10.82,1.73,sustainability (2); proceeding (2); tradeoffs (2); fictional (1); recognizing (1); prioritized (1); considerations (1); exceeding (1); project's (1); merits (1); assessments (1); dense (1); misunderstanding (1); inherent (1); proponents (1),,long-sentence;dense-syntax,needs-editorial-review
s522,8,Everyday life,The Widower's New Sunday Ritual,2f4b6676db58feb2fa41f4af87d0bba55a0c094b67644e6d180bb9c8e3fc2613,226,6,49,37.67,13.27,0.44,cornelius (5); mornings (3); wife's (2); modification (2); abandonment (2); sundays (1); leisurely (1); unbearable (1); skipping (1); cherished (1); navigate (1); proposing (1); afterward (1); abandoning (1); painfully (1),,long-sentence;dense-syntax,needs-editorial-review
s531,8,History,The Merchant Fleet That Sailed Without Maps,751aeb91d6533cdc5b569d648250c21b45e039397fec19c9672cb14b8a951f5e,274,6,61,45.67,16.79,4.74,navigational (8); sailors (4); preceding (2); navigators (2); historians (2); fictional (1); unspecified (1); expedition (1); navigated (1); unmapped (1); relying (1); memorized (1); apprentice (1); memorize (1); extraordinarily (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s532,8,History,Court Painter Who Recorded Dissent,cf85117e18aedb57e7f5ec5e24ea2e0796a08134459ce3e7f51a91dd1ac25060,314,7,68,44.86,16.56,2.87,historians (4); flattering (3); perpetua (2); commissioned (2); portraits (2); depicted (2); representations (2); sketchbooks (2); evidently (2); sketches (2); fictional (1); unspecified (1); painter (1); idealized (1); patrons (1),,long-sentence;dense-syntax,needs-editorial-review
s542,8,Science,Chemistry Behind Why Certain Foods Taste Better Together,fd34887e6cd4d11175d106fe106c113bc1474e7f23ed43d6ed4b1e4d8d53ac5a,241,5,54,48.2,16.18,0.41,combinations (6); culinary (5); pairing (2); appealing (2); aromatic (2); compounds (2); similarities (2); overlapping (1); interpret (1); harmonious (1); satisfying (1); consumed (1); cooks (1); chefs (1); analyzing (1),,long-sentence;dense-syntax,needs-editorial-review
s569,8,Fantasy/stories,Instrument Maker Who Tuned Grief,c1dc26b42eeda6987614443d6487030786a0a5bdbce8fe2daa48828b0058b9d0,219,7,65,31.29,11.42,3.2,casimir (5); grieving (3); commissioned (2); silenced (2); crafted (1); stringed (1); peculiar (1); specialty (1); modification (1); experimentation (1); tonal (1); relationship's (1); daughter's (1); girl's (1); capturing (1),,long-sentence;dense-syntax,needs-editorial-review
s570,8,Fantasy/stories,The Mapmaker Who Charted Regret,ba19b39e972e7bba36c68eabfb571fbe77477fd796b19e14034dfe1200238386,226,6,45,37.67,10.62,2.65,perpetua (3); cartography (1); unconventional (1); specialty (1); depicting (1); geography (1); charting (1); terrain (1); documentation (1); commissioned (1); patient's (1); rendering (1); intricate (1); bottomless (1); canyon (1),,dense-syntax,needs-editorial-review
s589,8,Nature and animals,Extraordinary Migration of Arctic Terns,e779a4f56f377cf6b6f0440ad386cdeccc575a4c07378b614471f7b9a3e51c5a,227,6,47,37.83,15.86,2.64,terns (4); antarctic (2); daylight (2); navigational (2); undertake (1); exceeding (1); astonishing (1); seventy (1); kilometers (1); perpetual (1); characteristic (1); polar (1); summers (1); portions (1); lightweight (1),,long-sentence;dense-syntax,needs-editorial-review
s590,8,Nature and animals,Complex Social Structure of Orca Pods,2fb3bf5475db6befb9f4ff8f13693ebb232f993433fe9da8c9be2798ec66df07,209,5,48,41.8,16.27,3.35,orcas (4); pod (3); pods (2); orca (2); instinctive (2); whales (1); dolphin (1); tightly (1); bonded (1); exhibiting (1); behaviors (1); primate (1); dialects (1); genetically (1); prey (1),,long-sentence;dense-syntax,needs-editorial-review
s604,8,World affairs,Municipal Composting Program,31578edeb1195c1e82823b2b03860de12cf85f6abbba396eb102dc191d6f5713,216,6,45,36,10.19,3.24,composting (4); compostable (2); compost (2); program's (2); fictional (1); consisted (1); unnecessarily (1); landfill (1); bins (1); recycling (1); uncertain (1); appropriately (1); outreach (1); diverted (1); landfills (1),,dense-syntax,needs-editorial-review
s605,8,World affairs,Cross-Border Water Management Agreement,0e9516a3b580d8038daf7c36d45b999e1e0104794d0c3723ab421eb70482d712,239,6,50,39.83,13.81,0.42,allocation (5); equitable (2); jointly (2); commission's (2); fictional (1); escalating (1); negotiated (1); staffed (1); tasked (1); determining (1); seasonal (1); relying (1); rigid (1); outdated (1); formulas (1),,long-sentence;dense-syntax,needs-editorial-review
s607,8,World affairs,National Apprenticeship Modernization Program,fa5e22b717dcc672df37656ccda5d04019471fc3016782a6f212858775159f10,216,6,45,36,15.74,1.85,apprenticeship (6); apprentices (4); persistent (3); modernization (3); pathways (2); shortages (2); fictional (1); recognizing (1); tradespeople (1); revitalize (1); combining (1); jointly (1); curricula (1); trainees (1); subsidies (1),,dense-syntax,needs-editorial-review
s609,8,World affairs,The National Community Land Trust Initiative,4dabd5447a9322b4a13383142dcaa7b256944819e6d610641caac5086c807520,265,8,47,33.13,9.43,0.75,trusts (3); affordability (3); separating (2); lenders (2); fictional (1); recognizing (1); nonprofit (1); structuring (1); unfamiliar (1); consequently (1); reluctant (1); guarantees (1); homeownership (1); implementing (1); resale (1),,long-sentence;dense-syntax,needs-editorial-review
s610,8,World affairs,Regional Circular Economy Partnership,6c33463ac5ba382e0a1c8b1f27267fc16b31ad5249627ad25bdfccc663c57584,233,7,53,33.29,9.44,0.86,circular (2); discarded (2); exchanges (2); fictional (1); recognizing (1); utilize (1); inputs (1); complementary (1); cataloging (1); outputs (1); implementing (1); transporting (1); manufacturer's (1); another's (1); byproduct (1),,long-sentence;dense-syntax,needs-editorial-review
s629,8,Everyday life,Reconciliation After Decades of Silence,b718707e9ac3211740adbf7ba6b09896e08b980ebcf6d4b3416b2e66491de62d,234,6,52,39,13.68,2.99,estrangement (3); wilhelmina (2); frederick (2); accumulated (2); reconciliation (2); devastating (1); disagreement (1); unexpectedly (1); reunited (1); coordinate (1); longstanding (1); tense (1); resentment (1); processed (1); avoidance (1),,long-sentence;dense-syntax,needs-editorial-review
s630,8,Everyday life,The Late-Life Career Reinvention,6586533046bd8d0f1a0b2f8e58b93a9c0da29168dfc34a983eac90f062a96834,239,6,51,39.83,12.13,0.84,deborah (5); navigating (2); midlife (2); restructuring (1); longtime (1); daunting (1); admittedly (1); outdated (1); enrolling (1); counselor (1); transitions (1); humility (1); beginner (1); unfamiliar (1); classmates (1),,long-sentence;dense-syntax,needs-editorial-review
s644,8,History,Astronomer Who Corrected an Ancient Error,7be28783467ec3ff0bec731719c8c6c45a106a7b3966a257a248ae14a805edba,247,6,57,41.17,17.81,2.83,astronomical (5); theodosius (4); calculations (4); astronomers (3); prestigious (2); theodosius's (2); fictional (1); unspecified (1); observatory (1); astronomer (1); planetary (1); noticing (1); persistent (1); discrepancy (1); mistaken (1),,long-sentence;dense-syntax,needs-editorial-review
s645,8,History,The Diplomat's Unconventional Peace Proposal,e8a0bf520c8e00116513ebf334e767467c177ee281e45a6e2a1177cde85359d2,257,7,72,36.71,15.56,2.33,kingdoms (4); unconventional (3); territorial (2); negotiation (2); wilhelmina (2); diplomats (2); wilhelmina's (2); fictional (1); unspecified (1); intractable (1); resisted (1); diplomat (1); determining (1); disputed (1); jointly (1),,long-sentence;dense-syntax,needs-editorial-review
s649,8,History,Translator Who Preserved a Dying Language,0f6a59f33fd58feada564b8f0a2e24ea70b09f60e71c52ef1b3e00c8385f4b02,255,7,48,36.43,17.25,4.71,documentation (4); fluent (3); amara's (3); revitalization (3); amara (2); vocabulary (2); fictional (1); unspecified (1); imminent (1); extinction (1); linguist (1); translator (1); meticulously (1); documenting (1); language's (1),,long-sentence;dense-syntax;very-low-frequency,needs-editorial-review
s650,8,History,Engineer Who Refused to Certify an Unsafe Bridge,31b378b1c5e30263b351d8795f833c2e23918c4dc1369754e79483ccf9a42b24,272,8,50,34,13.6,2.57,henrietta (3); bridge's (3); certify (2); henrietta's (2); modifications (2); compromised (2); fictional (1); unspecified (1); project's (1); prevailing (1); prejudice (1); structurally (1); showcase (1); calculations (1); accelerate (1),,long-sentence;dense-syntax,needs-editorial-review
s669,8,Science,The Genetics of Why Identical Twins Aren't Perfectly Identical,23357bf4a14f687fb7b2f9c61fff095c593e3f937177f042cd4f71d637003625,227,6,56,37.83,11.01,1.76,accumulate (3); modifications (2); fertilized (1); embryos (1); measurable (1); arise (1); epigenetics (1); altering (1); individually (1); embryonic (1); mutations (1); cellular (1); copying (1); genetically (1); accumulated (1),,long-sentence;dense-syntax,needs-editorial-review
s670,8,Science,Physics of Why GPS Requires Correcting for Relativity,5512fc2ffc8e266cdea590305f3b1234c01d67d9ee2eb1325d2791833729121f,257,7,49,36.71,18.68,2.72,corrections (3); velocity (3); clocks (3); relativistic (3); positioning (2); einstein's (2); relativity (2); gravitational (2); satellites (2); altitude (2); earth's (2); orbital (2); tick (2); measurably (1); object's (1),,long-sentence;dense-syntax,needs-editorial-review
s233,8,Famous books,Gulliver in Lilliput,4716f35eeb26eeba48a92ae3cfa5e14df7c1387b21cf751d4d7bd352135d6447,191,17,21,11.24,10.99,4.71,gulliver (3); lilliput (2); shipwreck (1); lemuel (1); wakes (1); discovers (1); cooperate (1); lilliputians (1); amusing (1); neighboring (1); absurd (1); visually (1); satire (1); imaginary (1); invites (1),,very-low-frequency,needs-editorial-review
s241,8,Famous books,Gulliver and the Houyhnhnms,6fdb934ae881cf90b1f4faf9c16ca32141afd78c761f07c7f6eaa45155bbaa3c,184,16,18,11.5,16.76,7.03,yahoos (4); gulliver (3); houyhnhnms (2); resembles (2); voyage (1); humanlike (1); greedy (1); appetite (1); horrified (1); realizes (1); theirs (1); houyhnhnm (1); admires (1); rationality (1); satire (1),,very-low-frequency,needs-editorial-review
s328,8,Famous books,Dimmesdale Keeps His Secret,8195957d185995d5172b256175080f67bd29df2959d990e2aede66e225b35b5b,187,19,17,9.84,15.51,5.35,dimmesdale (4); hester (3); hester's (2); admired (1); congregation (1); sensitivity (1); purity (1); prynne's (1); dimmesdale's (1); preaches (1); troubles (1); declines (1); chillingworth (1); suspects (1); discovering (1),,very-low-frequency,needs-editorial-review
s482,8,Famous books,The Count Begins His Revenge,4a6099df3ae0a88ad8fa199bb486fe80fe4015a50bf9a457a3c2d9ea0437ec88,194,18,23,10.78,13.27,4.59,dant (2); s's (2); monte (1); cristo (1); weaknesses (1); learns (1); danglars (1); discovers (1); fernand's (1); concealed (1); villefort (1); prosecutor (1); introduces (1); waits (1); correcting (1),,very-low-frequency,needs-editorial-review
s805,8,Famous books,Wuthering Heights: Catherine and Heathcliff,58dec7aa231d4331d4ef26db9591573b40243701d2267179f05ce9f1978598d7,199,15,28,13.27,11.56,4.52,heathcliff (4); edgar (2); earnshaw (1); wuthering (1); cruelty (1); orphan (1); linton (1); ambition (1); hears (1); catherine’s (1); identifies (1); resentment (1); repairing (1); punish (1); humiliation (1),,very-low-frequency,needs-editorial-review
s1437,8,People and biography,Amina Okafor: What Remained,d308cbb25366244890e7092465169fd9200d1e25870af2a66a173d8d07c2ca98,255,17,20,15,12.55,7.84,amina (10); okafor (8); okafor's (2); varieties (1); openness (1); relying (1); failures (1); depended (1); brilliance (1); documenting (1); simplified (1); contributors (1); credited (1); growers (1); preserving (1),,very-low-frequency,needs-editorial-review
s1445,8,People and biography,Inez Silva: What Remained,eba4ee9d912b8369ca0bbf0f769ddfdf54b95455f782306c381cd9a752a4e0d1,249,16,20,15.56,16.87,5.22,inez (11); silva (9); rebuild (3); silva's (2); ceramic (1); uncertain (1); failures (1); depended (1); brilliance (1); documenting (1); simplified (1); contributors (1); credited (1); willingness (1); revise (1),,very-low-frequency,needs-editorial-review
s2466,8,People and biography,The Curator's Missing Attribution,cd0a8699e10bd70220b5c94a008f64dde6ae22c2c584af3b363add35f2fa65ad,62,4,24,15.5,16.13,6.45,salma (2); fictional (1); curator (1); reviewing (1); donor (1); prominently (1); maker's (1); rewrites (1); dominate (1),,very-low-frequency,needs-editorial-review
s109,9,Fantasy/stories,Cartomancer's Final Reading,6466253dc35d2824f2e75911a5a03fc0778a94fec8bad88cefdd81e921e70a92,476,11,65,43.27,14.71,4.62,osvaldina (5); prediction (2); uncertain (2); readings (2); troubling (2); unremarkable (2); practiced (1); cartomancy (1); clientele (1); nobility (1); merchants (1); monarch (1); incognito (1); difficult-to-articulate (1); glimpsed (1),,long-sentence;dense-syntax,needs-editorial-review
s110,9,Fantasy/stories,Puppeteer Who Lost the Strings,7774001ccf10908acf6b9ebc4de51b174bbfa7dcdfbf2d9beca55dd14ad51bed,452,10,59,45.2,22.57,5.97,puppets (10); anatol (7); marionettes (5); anatol's (3); cruelty (3); puppet (2); lifelike (2); stiff (2); commissioned (2); portray (2); betrayal (2); embody (2); adjusting (2); resting (1); mastery (1),,long-sentence;dense-syntax;low-frequency;very-low-frequency,needs-editorial-review
s117,9,World affairs,The Currency Backed by Trust Alone,021616d05e81b724ca29f7c87a0f2085cdfe88e65577f5042fac1acabf4bc5f1,469,12,59,39.08,13.86,0.64,system's (4); informal (3); improvised (3); relying (2); crises (2); fairness (2); economists (2); fictional (1); catastrophic (1); rendered (1); worthless (1); confronting (1); reliably (1); severity (1); collaboratively (1),,long-sentence;dense-syntax,needs-editorial-review
s118,9,World affairs,Parliament That Meets Underwater,dd307aa1add459a4bc13ece1eb18a5e9223217305dbae1eb5f6fea0446c8b873,507,12,63,42.25,13.81,1.38,symbolic (7); existential (5); unprecedented (4); underwater (4); sovereignty (4); nation's (3); posed (2); uninhabitable (2); frameworks (2); scenarios (2); render (1); portions (1); convened (1); scuba (1); submerged (1),,long-sentence;dense-syntax,needs-editorial-review
s121,9,Everyday life,Grief That Arrived Years Late,31eab5909881dd0f4f19def686f252811d6c0837f559d66beb569b8b31f15c94,507,12,62,42.25,11.24,3.16,rosalind (5); processed (3); brother's (3); bereavement (3); composure (2); aftermath (2); appropriately (2); disorienting (2); rosalind's (2); grief's (2); resuming (1); psychologically (1); paced (1); timeframe (1); functioned (1),,long-sentence;dense-syntax,needs-editorial-review
